RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
2086,Whatcom County,Washington,290,267000,270800,268500,262100,265700,265400,259200,259000,261500,262600,250600,249100,256300,263500,262500,259900,254900,254200,248300,251900,250200,251900,261000,259300,258400,249100,251900,245800,250800,253300,258900,254900,252700,257500,253700,249700,245900,248700,252200,247200,245700,244500,242800,240700,235200,237300,235700,233300,235800,244800,250000,248100,240100,245200,246600,254000,251900,256200,250900,252700,248700,251000,249800,250600,248600,249800,252700,254600,259000,257000,251600,243000,238700,244400,251300,257500,260400,264100,263400,263200,257100,267100,267500,269200,263300,267000,273900,274200,274300,271000,272800,273500,280100,284300,280200,280000,282500,291500,293900,296400,295000,298200,298700,307000,306600,308100,296300,302300,311100,323700,323100,315600,319600,324400,329200,326200,329400,334600,341400,343900,343400,345200,350900,357500,362600,359900,360500,361900,361600,360000,365300,369600,379600,381100,384000,382900,383400,383600,383900,394500,394900,394300,382700,390000,
2648,Champaign County,Illinois,291,139900,134600,134900,131900,128300,127100,131200,132500,133800,136400,135400,141400,130700,135100,130200,134200,129000,130100,127600,131300,134800,144200,147300,139700,132800,133300,136000,134700,134400,134100,131300,131600,137800,139400,136600,128500,130600,124300,124900,124200,128500,131200,138600,142800,141700,138700,133000,129000,127600,128000,133600,135000,134800,134300,133900,140100,147600,145000,130400,119400,119500,132000,133600,133200,133600,138200,139600,133200,130700,129500,135100,135000,132500,133800,137400,142300,140000,137000,136300,136000,142200,144200,148100,152400,154500,154700,147000,146100,147300,148100,147100,147600,148900,149300,149700,148400,146700,142600,141400,141800,140200,139000,141300,144700,145100,143500,136500,134200,137800,141200,144300,144600,148200,143700,142900,146900,153500,156200,151200,154900,153300,152700,150600,149900,151600,151600,151000,149500,145400,145300,145500,149700,148000,145800,142400,142200,144500,146000,151900,156500,162100,164100,155000,147900,144800
340,Yolo County,California,292,331800,322300,309600,298000,292700,293700,277100,268900,248600,254800,253600,242900,229400,218000,235000,233500,252200,250600,246400,233800,230700,239600,246700,249200,253500,246900,247500,245200,244400,242700,227300,219100,212100,222000,228300,237600,236200,235600,220700,212200,207500,210500,213800,208800,199100,198900,198200,215800,215800,221200,213100,211100,218600,222100,228300,231100,229900,241100,238600,253400,253900,265800,269900,275500,290300,298000,301100,295200,287400,291900,293100,308100,316800,318700,325700,325100,325400,320800,313900,317000,313400,316500,322500,341900,343900,345000,334800,342100,344000,347900,350200,352900,358200,356100,357400,360000,364800,371600,368600,363600,360100,359200,364400,364800,359400,369600,377700,385300,382200,371200,372400,370300,382700,383400,392400,399500,409800,409100,400100,401200,403700,429000,431800,435100,420700,421300,425500,423800,428300,431100,439600,436300,436900,427800,431900,420700,423600,419000,425300,429700,428500,434700,436000,444500,
895,Broome County,New York,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105900,99200,95900,92600,96700,97400,96800,95300,95500,92900,92200,88100,90400,90400,96100,99400,102400,100700,100000,99700,102300,103600,105900,102200,101200,102900,108500,113200,110100,110700,107400,114900,111500,111500,106400,107700,110900,104900,103100,100100,106000,109300,107800,109800,109400,107400,100500,120000
3129,Saint Louis County,Minnesota,294,137600,135400,122900,121300,113400,112700,112900,116600,121300,120300,123800,121900,124200,112500,105600,101700,108800,111000,111000,111100,111300,110000,115600,117500,118900,115500,111000,113100,107600,107800,106200,106700,113400,115800,114700,112700,110200,114100,112000,109700,112400,112200,109800,110600,110200,112000,110600,109700,113000,105200,105600,107000,114900,115800,117600,120500,122000,125600,122300,120300,124000,126000,129800,126400,125100,126400,122100,122200,120200,122900,123000,123700,124900,127900,125600,122500,123200,126300,131700,132300,132100,129100,127900,126300,122000,124700,127800,132900,131800,131900,131700,129600,128400,129400,137400,141300,142600,135200,128400,127000,130700,138000,139100,138500,139600,140100,140400,137300,138400,140000,145400,144700,146500,140300,139600,138700,142600,142600,149600,151600,151800,139600,135800,139300,141800,141300,141800,145500,147200,147700,149800,156700,163200,161500,157300,151800,154100,152200,149800,151400,157100,159100,154700,162900,
1210,Mohave County,Arizona,295,193000,191400,183000,178900,175100,166000,160600,155100,152400,145700,138000,136300,138600,139800,137600,134700,131700,129800,128000,125200,123300,119900,122100,125200,126500,124900,121300,121600,120300,117500,112500,110600,111900,109900,112200,110500,114700,113200,113100,114200,113500,113100,110000,113200,115700,115100,111800,109900,116300,125000,131400,129100,126900,126100,122600,124400,123200,127300,123400,126700,130400,135200,134200,137600,139900,140500,138900,139100,140500,142600,143200,143200,143300,143400,138800,139100,139000,144600,147200,149400,153200,152700,151300,151700,154500,163900,164600,165300,158800,159900,159200,159800,157600,163900,164400,177000,171200,171300,162800,163400,166000,167500,169100,170900,171300,167600,168500,169000,174700,177500,178000,177900,176300,179100,186700,188300,190400,189300,195000,197300,201000,200300,203700,204200,207400,208800,206400,206100,207400,212000,213100,213900,218000,219300,222900,214900,216000,220300,230100,233900,226700,227100,229600,239100,
2010,Saginaw County,Michigan,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44700,53900,58300,51500,47200,50500,55300,53800,51800,52500,48700,46300,48900,53900,59500,52200,56700,54800,63000,61100,62600,62800,55100,60800,45100,52700,49900,56300,55400,46500,45700,45700,54600,54000,58300,52300,63600,60300,68100,63800,68100,65500,72600,71300,74200,70100,70400,66900,73800,75800,79800,80400,79800,82700,80300,83300,82500,85400,73500,74200,67500,78500,73200,75500,78100,83100,86700,89100,85900,85800,83800,88000,89100,90900,89300,95500,96500,97500,86700,85500,85300,91300,88900,90500,89700,93800,91600,92200,96700,98000,97600,97400,98800,102900,80600,82100,81900,95500,94000,92200,107200
1691,Elkhart County,Indiana,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127100,125600,126400,124100,126000,128900,127600,128300,127200,130200,130900,134700,133600,135700,132100,136900,135900,136100,137700,136500,143000,139900,141900,137100,140500,139000,141800,139700,143300,143400,143800,146100,147600,149200,149400,149000,148200,148100,149900,154900,155000,153200,149900,152000,157900,160200,163400,159300,160700,158100,158300,156600,159100,165900,169600,170400,170800,
2526,Sangamon County,Illinois,298,91300,91900,106500,111300,112200,107300,108400,105600,111200,110300,115200,107600,114300,116400,119300,114000,111400,111700,110900,109600,113300,115400,118600,119800,121100,120700,116900,116200,114300,110400,108400,109600,119900,121300,124300,116600,121900,119000,125100,121000,121400,117800,114900,113500,116700,118500,121900,119100,120100,119500,118300,116400,118100,117100,115700,112000,113100,111900,115500,118200,122100,113800,113600,113100,118100,116100,115600,114700,112800,110900,119400,130000,130400,119500,110700,123300,129800,131500,123600,120900,116800,115100,114000,121900,119700,121000,116800,117600,117000,117100,117200,116000,115000,116900,118900,111700,118000,120400,131700,126700,125300,124800,121400,122300,122100,124200,131700,122100,123100,113200,121300,118900,122100,121400,124800,123800,129800,129700,132800,127300,129900,130900,130900,128700,122700,124900,121600,125700,125900,125500,122500,121400,123900,126400,133100,134800,137000,131400,133500,130300,134900,129400,129400,121000,126600
2206,Clermont County,Ohio,299,143700,137200,131400,130500,132300,128400,128100,131200,133100,126700,125800,127200,132900,132400,130800,126300,124300,124200,126600,129400,129000,127500,125000,126400,127000,129700,130400,130800,129800,128000,128500,129900,123400,124600,125500,130500,128000,121000,119900,123600,128700,135500,132000,127300,124100,124200,123400,121400,116200,114800,116700,126300,129100,125800,119700,127100,129600,131600,128000,124800,126400,123700,130300,132500,138300,138700,139900,133800,133400,132100,133000,131300,128500,134900,137300,142400,143000,143900,141500,141300,137900,141600,140300,142400,139200,139500,143900,142200,143400,139000,142000,140000,144100,146800,149600,150200,151000,153800,154200,152500,149400,153800,155800,160900,158400,158400,159700,164100,163600,161600,155600,155900,158500,160200,161900,161700,161800,160300,161300,165900,170700,170300,165000,163400,160500,161500,159300,162800,166500,165000,166000,176600,180900,183500,174000,187100,184500,182100,173300,174300,178800,179000,181100,189400,196900
1412,Sussex County,Delaware,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250500,251100,245300,245000,248300,254400,254200,257200,258700,264800,265400,267500,268600,266000,266700,266000,266700,264500,264600,263000,264200,264300,266600,270800,264600,258700,259600,262400,270400,267600,281100,282500,274100,262500,258300,267900,276500,279900,280600,279600,282700,286000,288700,299700,312700
341,York County,Maine,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241300,243700,246600,254000,252800,255000,248100,251000,252100,267700,265400,268700,261500,263800,264600,263100,265300,264900,266500,260800,261200,270200,282900,284400,286500,277900,283100,283200,289400,290400,284400,298600,294300,312600
347,Yuma County,Arizona,302,177400,175700,167600,162100,163400,163200,166500,171700,165900,169300,159700,166500,156700,158100,156000,154100,148100,135100,132000,133200,135600,139300,131400,129600,126700,131900,129200,129900,133700,135700,133700,127100,122300,117500,109900,108300,107200,106800,110900,112900,114300,112500,114900,115200,117800,110700,110300,109000,115000,113900,109700,109300,110500,109600,109500,113300,112800,114300,115100,120200,121900,120500,121100,120900,125800,122400,122800,118700,126700,126200,127100,126600,127500,130000,128400,127800,126200,126800,129900,130700,132100,129500,130900,127100,130400,131100,132800,131200,130400,132700,132200,130700,128800,134100,134000,137700,136500,140200,142200,140300,138100,137500,136200,140100,141400,144500,144100,143100,141300,140100,142000,145000,146200,145400,145400,146800,146600,147200,150400,152800,151900,148400,149900,158400,162400,162100,163400,166400,164500,164500,161400,168300,159000,163200,162600,172400,174600,173200,173400,176300,180900,180200,173500,171700,
1348,Racine County,Wisconsin,303,166100,161200,155400,153600,150400,148500,147600,146800,144300,137600,143500,156300,156200,149200,137400,138200,134700,131900,134800,134000,130400,136300,139500,142900,133800,133500,129300,129500,123800,127600,129900,129300,126900,129700,130700,134200,123900,119200,101700,100400,107100,115300,118200,114700,112700,102300,111000,110100,110700,102800,103600,110600,110600,111500,109500,105000,105700,116300,117200,115100,108600,111800,111600,110900,109900,120400,130100,128800,121900,115400,116700,120400,116300,118600,121000,123900,127300,140500,145000,147800,132000,128500,130700,155100,161400,156300,132900,130200,130000,133500,133000,130400,132700,129600,133900,128000,133200,133200,135900,137000,142200,143400,145600,145500,145700,145300,144600,148300,145400,146100,142600,148300,149700,148800,147600,150900,155700,160500,168000,167200,166100,158700,164300,166000,164100,163300,161100,164100,164900,170700,171200,178600,173000,171600,170600,176000,174000,174400,177200,185200,179400,182600,184800,202000,
1381,Shelby County,Alabama,304,184000,175600,169800,169400,171800,176300,174100,170800,165300,166200,166000,170100,170500,168000,161100,158100,161800,167900,164600,162500,159100,169300,175800,177400,172400,164600,162600,160500,163900,168800,169700,171400,174000,174900,172600,172500,176100,172000,162400,155200,158300,162200,161900,159700,159400,159900,160200,163600,161800,165000,161100,165500,163800,163400,164500,170500,178800,178100,172300,168500,172000,171300,173700,170900,178300,175500,175600,173200,174300,176400,167500,165600,162800,167800,167000,167900,171400,174300,175500,174900,171100,171400,169800,173500,175600,180000,182000,183700,182500,179700,177900,178400,178800,177600,178800,179800,181900,186400,187800,184200,179000,179200,185200,190800,195100,195300,196100,193700,190300,189100,188700,190400,188500,190400,189500,189900,191600,194400,199300,203800,205100,202900,199300,205600,206500,209600,206500,204400,202600,194000,197100,198100,209100,214000,219700,221300,217300,213000,213700,216000,224300,234200,239000,237800,235000
3043,Tuscaloosa County,Alabama,305,136800,135000,133600,136400,138400,140200,133400,131100,127100,133400,131600,135300,131300,132600,127800,130600,132800,133500,134700,132800,133800,128900,131300,129700,133800,130200,132900,128500,129600,134200,135900,131000,122100,123700,128400,131400,122000,121200,122200,127900,127900,131500,135300,137500,132700,129300,128200,131300,133100,135300,135700,134500,136300,139800,143000,140000,138200,147100,148400,148100,143000,136800,125800,122700,128500,134800,135800,136700,140300,139800,138200,139500,151100,155200,160700,154600,150500,160200,161600,172500,163500,170100,180500,175700,171300,160900,163600,163600,161900,171900,172400,169300,160700,161400,160100,155800,150400,149700,149800,154200,158000,156100,152100,148000,148600,150100,151900,154400,152700,154000,154000,149900,149900,153800,156700,154200,151700,152100,155800,158900,160700,160900,159100,165600,163500,164700,165700,169900,169600,164400,167500,182100,182200,180000,167600,166900,167200,172500,183900,182400,177300,171400,171600,169600,173300
1832,Kanawha County,West Virginia,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,100900,103300,98300,96800,94700,96300,94300,97000,98900,99900,98200,99500,104100,107200,105700,101500,100900,93100,93600,95400,102200,107300,106600,110100,106900,109700,112400,107900,105900,100700,104400,95800,99300,102200,112500,109100,103600,104700,106700,117700,115500,111500,107700,105900,103700,95800,99100,104000,109900,106100,107600,100200,103400,105400,109400,111000,108300,114800,116800,122000,123100,123100,122700,123500,117500,118100,117900,124500,126500,127100,125800,122300,121800,123100,123400,122400,121200,120300,122900,126700,128200,125400,118100,119500,119800,126200,123100,124200,122400,115500,111700,109100,123400,125500,125000,117200,121500,119700,118900,110900,112400,112200,111400,110700,109100,113200,116300,119400,120400,121100,123800,125400,119700,113800,115800,120200,130000,
2644,Calcasieu Parish,Louisiana,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124700,132000,134800,136200,137100,135100,129400,136500,141800,140900,124600,118300,123200,134200,139500,138300,138300,136000,139200,142900,144600,138200,137200,137700,148200,153200,153800,151800,147000,142200,138600,140000,146700,152700,153500,154100,149600,150200,153800,149100,154800,152700,168100,168000,169400,167400,167000,174100,173500,174300,168600,169400,172400,173100,171400,168200,169400,176700,181900,182600,179900,178300,181500,186800,190100,196900,197800,195200,189200,183300,181800,179700,180300,177900,170900,179100,173900,176400,164000,172400,169200,172100,172600,186300,190100,192200,183500,182000,174200,179900,177100,
118,Clay County,Florida,308,189700,180200,172300,173100,181700,189500,185200,178100,174800,173500,171900,175900,174600,167800,155500,154600,159400,160000,154200,150100,147600,148800,153600,153200,148700,142400,141300,142000,137800,133700,128400,128200,127200,126600,123800,123200,125900,126100,125500,124600,120400,125300,123700,128700,124000,123900,118700,107600,105400,97700,108200,107500,105200,99100,95300,105300,109900,115600,114200,108600,101800,101700,102000,101200,99900,100800,107800,115500,123000,126100,126600,116300,105200,100200,107000,113200,114600,114800,119200,121200,121400,117700,108200,96500,94300,102600,115500,119100,119800,118400,118600,116000,115100,116100,120700,124100,129100,131400,133800,133900,136700,141300,140800,139300,138400,143700,144800,145500,146400,151800,155500,157600,156800,159500,157900,159200,158300,158200,158900,160400,164300,165600,169200,173900,179000,178600,175000,175700,178200,181300,180700,187900,186400,186100,187400,198400,210500,212100,213600,210300,208600,210400,221800,231400,
3128,Saint Johns County,Florida,309,274200,250500,250600,251100,265300,267700,275800,264800,261500,245900,237800,225300,219500,209900,209300,207600,209500,202000,198200,198500,197300,200000,205900,207200,206900,194600,187700,184500,185500,191100,188600,192000,185900,192000,194800,200400,197900,191000,186600,179600,181800,186300,196500,195900,189800,192400,194600,186800,173200,166000,172700,165500,161700,163900,172800,178400,189600,191100,202000,186600,185700,175500,174800,181800,185900,198100,203100,206300,207200,203100,204800,193700,187200,185900,189100,195500,198900,205800,212200,210100,214600,211500,210000,215600,215500,223700,218900,219000,211600,210800,214100,218400,214900,216700,219800,225200,224100,224100,223200,225500,224100,229600,226800,229900,226600,229900,232100,236400,240400,239800,242700,242200,247300,243900,245100,243500,246400,250100,250200,252900,258600,260900,260100,258800,259400,262700,260900,262800,266500,268900,272900,275700,275100,274200,281700,293600,304300,306300,311000,313300,320600,324800,339800,335500,
2955,Litchfield County,Connecticut,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209300,205200,193100,189100,191700,189000,187400,187700,200800,213500,214700,204900,198400,198800,202900,203400,195400,191800,189000,197700,203000,209300,214000,212100,210700,199900,190900,187200,192300,199100,196100,198600,193800,199500,193300,205100,199900,203100,186400,184900,181300,184700,191200,194600,196900,187600,190000,187800,192800,193800,197200,198900,201100,192400,192700,188900,215600,214900,222700,203800,196200,192200,197300,197400,201400,199800,214500,217700,217800,208900,199100,199400,207600,214200,215800,214600,207200,204000,198600,198300,191500,190700,193100,207100,214300,216300,213400,207600,206600,210300,221900,230400,245100,
2448,Muscogee County,Georgia,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99200,101400,94100,94900,88700,90400,90600,88900,85500,85200,89100,90200,91400,89500,88100,86000,88300,97200,101700,100500,93000,93600,93800,97300,89800,87100,87500,90900,91500,95900,95800,98100,96400,93700,90000,86400,90800,97700,99000,97500,108300,105500,109700,101600,102800,97400,88200,92100,98800,99100,98600,92000,88700,84600,87600,86700,91400,90300,99500,101300,103800,106500,104900,103800,102300,103700,101500,98400,98500,108200,117600,116800,110700,104900,105300,116800,121400,126100,123100,120600,118300,115000,113800,114100,115700,116200,117600,117200,118600,129800,123400,122300,112900,115700,119000,118100,115900,114900,115600,123400,132200,127900,128100,125900,131900,
913,Canyon County,Idaho,312,,,,,,,,,,,,,,,,,,,,,,,,107700,103200,100000,97700,97000,93300,88200,83700,86300,84700,84100,79100,78900,78700,79600,76300,76200,75300,76300,76000,77800,82600,82900,83300,82800,82900,85200,85900,91100,92200,95400,98700,102800,104500,103400,104100,103800,106100,108800,112400,115300,116800,118500,121800,125000,127500,127000,125800,126300,124900,124300,123700,122300,122600,124400,126700,128100,127400,126400,126700,127800,131600,132900,134000,134500,135500,135700,135200,138000,140300,143400,143900,144400,147100,148300,150600,150600,151800,153800,155000,156000,155300,155200,155200,157600,159900,162200,163500,165700,167400,167700,170400,171500,175300,177300,180900,183400,185900,187500,190500,192100,195300,197600,203400,205100,206900,207300,214300,216500,217500,218900,222100,224900,224600,229300,234400,238600,240900,242400,246100,249500,252300
2122,Anderson County,South Carolina,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127000,132700,130000,121800,123300,125700,134400,138900,141100,134800,129500,131100,138100,140600,139200,138600,139900,140600,138900,140700,141900,132400,140500,141200,155800,147400,149400,143900,148000,148600,153100,154400,155000,156400,167400,171100
2333,Harrison County,Mississippi,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114500,121200,118800,120100,120300,123300,125700,128100,126700,125300,125600,126500,127800,125900,129200,130300,124300,116800,115700,123400,128000,133400,136800,135600,135100,133300,134800,132000,131900,131400,133300,135200,133000,134400,133700,137400,136300,134900,131800,133300,132000,139000,137300,137000,133100,134300,137000,138100,144600,142300,148400,143600,146600,141400,143100,146900,148800,155700,156900,158800,
1314,Peoria County,Illinois,315,110300,110500,98200,99300,100900,101700,99400,97800,96200,99200,93300,103600,100400,105200,94800,95900,97300,100700,101200,99500,96800,102900,103100,103200,95400,98500,93700,96300,93600,98000,92500,94100,87500,94700,97000,96300,93700,91100,94300,92100,90100,98600,102700,106800,94200,87600,90400,100200,105500,103400,104900,99700,99900,100400,107600,105200,99200,99300,85300,86800,83600,98600,99000,99900,99400,99600,95300,95300,88800,98100,99500,105500,102800,102500,104200,102700,104800,108800,106900,106000,103400,102500,101600,98600,99800,101100,107200,108400,109100,107000,107700,109500,99600,95700,91900,103500,111800,110400,105000,98000,100600,100700,106200,105900,108200,105100,107200,111000,111200,110100,103200,103300,97400,101000,102300,109700,111600,115100,122900,123900,117000,111200,110100,115500,112300,109000,106300,103200,100000,100000,101400,112000,109500,107000,99500,100700,100100,97200,96500,103900,107800,113100,111000,119000,121000
1092,Hawaii County,Hawaii,316,348400,354300,348100,324300,319700,311100,313400,298600,264800,264100,244000,272000,270800,265500,255100,259700,262700,260500,237400,258100,250500,262000,249600,243100,245800,231000,239100,223700,230200,230600,236500,251900,248500,250000,225400,225900,218500,229200,218500,223800,219600,222100,212900,216100,214900,223900,219500,227100,215500,211300,211400,220900,232400,229300,222400,233300,231300,258300,254900,268400,255600,269300,270000,275400,262800,265400,261600,257000,251200,253700,256600,268900,268900,267700,261200,261800,276800,280900,282700,274000,271800,282500,294500,292100,294800,278800,282800,271900,285000,288400,304300,304000,303300,287100,283400,282800,285900,290400,290400,296800,288900,293500,299500,335500,335400,327400,301800,311700,313400,308900,301300,305600,306800,304800,293600,305000,310700,321000,314800,309600,323400,332600,361500,357900,346900,320700,320100,322700,339100,349300,346900,338300,339500,353600,374300,376400,386700,374600,356900,349700,352800,371000,407500,435100,
905,Butler County,Pennsylvania,317,162200,160800,157600,162700,167600,174900,175900,174800,174100,165300,167300,172300,188300,181900,172600,165800,165100,168500,166600,164200,164900,164400,164500,155100,153000,165900,172100,173000,169500,171100,179300,179400,182400,173300,171500,182400,203400,200100,191000,174000,180100,175300,178300,177800,187300,181400,187000,178100,198500,191500,197200,186400,193000,191300,193200,204600,206000,200900,186100,187500,183600,177900,175200,181900,196500,200900,205500,198100,202000,202200,198100,192500,186700,190100,185400,189000,194800,209700,211200,214700,212600,226100,229900,243400,226900,219700,207300,211400,212300,209800,207800,203600,203100,205700,204100,200300,204400,215300,224600,220300,209900,207600,203400,210200,207100,209500,202900,199900,214300,220800,232700,221300,222100,214400,221500,222100,227600,218200,221400,229700,242900,244300,238000,237400,230500,231800,229400,233200,235300,223000,232200,236200,259500,268700,266400,252000,234500,220600,224100,215400,219000,211200,214900,226900,
3080,Williamson County,Tennessee,318,288100,293800,298000,302300,301000,301300,303900,299800,283000,273400,280600,291100,297900,296500,292900,290100,289800,292000,288900,281800,277100,290100,290300,294900,296300,300000,291700,281200,290900,305900,314200,311000,319100,313000,307500,302200,290300,290200,279300,291200,288700,298900,298100,299100,293700,297600,298900,294400,281200,284100,287800,305400,300900,303300,296800,302100,297000,300800,301400,308800,310200,318800,321100,323000,323500,332000,333500,331900,328400,326500,331000,322000,324300,313900,323200,328000,339800,346600,345200,342500,339200,345200,351600,358100,355100,363000,363500,371100,368400,364600,360500,366100,362000,359400,357300,371700,384100,384400,388400,386400,386600,387500,394000,399200,401300,403900,403000,404700,401900,403400,410200,407900,413400,412900,414800,415300,418700,427100,434800,442300,442400,439500,437300,438700,440700,436500,456200,464400,475000,464200,450100,448800,451900,464300,472200,476200,477400,471500,468200,467500,466800,466700,464700,471800,479000
1448,Ulster County,New York,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175300,182400,187600,187100,179800,181400,184100,185300,175800,173100,171200,170400,174400,176600,173700,169900,173100,176900,177800,178000,178800,186200,185300,192200,180100,175000,168500,174800,188100,192600,193200,188700,192500,194400,195100,195800,201100,203400,205000,201400,204100,197900,201600,199000,203100,202700,211500,212200,218000,214200,223200,213900,219500,218200,228000,226000,226600,228700,229000,223500,227900
1525,Baldwin County,Alabama,320,,,,,,,,,,,,,,,,,,,,,,,,142600,141500,136400,129900,127500,130200,130800,133800,125700,131000,133200,140800,138200,128000,125900,123300,128400,129800,131000,131200,130000,128100,128900,130000,136700,137800,135900,135100,133800,139200,137200,141500,143600,144600,145300,140700,138700,136200,141000,144300,144800,141500,146500,144600,147800,144900,145500,151200,147900,148900,143200,145600,147100,148100,150300,149600,150400,149200,153900,157900,158800,158200,157100,160900,160900,161800,160000,163800,164100,162700,161400,159400,163300,165100,163900,164000,162300,168600,169000,175500,173800,176000,169500,169600,170100,171200,171400,169300,172300,173300,176300,177500,179800,183500,183900,185600,186800,187000,187900,184500,186700,187500,190600,191600,191700,191200,194800,201700,207700,200600,196800,197100,207400,216100,212400,219000,214100,223300,219300,220100,217700,219800
2691,El Dorado County,California,321,405600,381200,365200,366500,367300,355500,361400,370700,372500,360700,341300,339900,332000,324000,314500,307200,309100,304300,308400,304800,311400,308600,315400,316200,313400,302800,292000,298700,305900,303600,297700,290400,293500,290200,286300,285900,274900,264400,255500,263000,264300,264300,252800,250600,244700,258100,257400,255300,245100,247200,256300,251200,258000,256800,277000,277800,285500,285400,286500,297300,304100,320200,320700,322300,323700,330500,340300,348400,347600,354100,342600,343000,341900,355100,357800,348700,350300,356200,362600,359400,361900,362200,365100,362700,363500,369500,376700,381900,385000,376100,381600,381400,391000,394500,400600,401500,401800,395100,396800,399500,399500,396800,397700,406500,413700,414000,415700,421700,420600,426000,427900,441100,443000,450900,445000,443400,443800,450900,461000,466400,473400,473800,485200,485700,490400,474900,467600,469200,468100,468000,461300,480200,490500,502600,491000,488000,483600,485400,494500,488500,484500,466900,457200,454800,
2959,Livingston County,Michigan,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137800,133900,132300,130700,129700,130500,137100,144900,145100,136100,133400,134600,141400,136800,137600,135800,143100,140900,142700,137300,142000,144100,145200,143800,143800,147100,150900,151900,154400,156900,162500,165900,167800,161700,161000,161200,169000,172400,170700,171100,171100,178100,177700,178600,176300,178700,179300,180200,181000,181900,186800,190900,195100,195100,199700,199300,200200,191400,195300,197500,205700,206000,206000,205900,207000,205600,202300,202000,206300,210300,212200,211400,215700,217600,222700,222500,222100,220700,222400,229800,230500,232700,233900,239200,240000,235800,228900,233000,236600,246700,246800,243200,244100,246700,251900,252400,251200,254600,252800,251200,244600,247600,252800,261500,264300,260800,262700,260600,263400,257400,257100,257800,258900,260300,264300,273200,282300
